,geneA,geneB,number of patients
33062,!FLCN,!PDGFRB,53
33063,!FLCN,!SETD2,53
33064,!FLCN,!TSC2,49
33065,!FLCN,!ASMTL,53
33066,!FLCN,!CDK12,52
33067,!FLCN,!CIITA,51
33068,!FLCN,!ETS1,53
33069,!FLCN,!HIST1H1D,52
33070,!FLCN,!IKZF2,54
33071,!FLCN,!IDH1,53
33072,!FLCN,!IRF4,53
33073,!FLCN,!MAP2K1,53
33074,!FLCN,!MSH6,53
33075,!FLCN,!SUFU,52
33076,!FLCN,!AR,50
33077,!FLCN,!PIK3CG,52
33078,!FLCN,!ARHGAP26,52
33079,!FLCN,!ATM,52
33080,!FLCN,!CD274,53
33081,!FLCN,!EXOSC6,52
33082,!FLCN,!MYO18A,51
33083,!FLCN,!PCLO,47
33084,!FLCN,!PRSS8,52
33085,!FLCN,!TNFRSF17,53
33086,!FLCN,!WDR90,49
33087,!FLCN,!GATA2,53
33088,!FLCN,!MAP3K6,53
33089,!FLCN,!SOX2,51
33090,!FLCN,!TLL2,51
33091,!FLCN,!CSF3R,53
33092,!FLCN,!CTCF,53
33093,!FLCN,!DNM2,53
33094,!FLCN,!ERBB4,51
33095,!FLCN,!HNF1A,49
33096,!FLCN,!HSP90AA1,53
33097,!FLCN,!NKX2-1,52
33098,!FLCN,!NUP93,52
33099,!FLCN,!CDKN2B,53
33100,!FLCN,!DOT1L,52
33101,!FLCN,!FANCC,52
33102,!FLCN,!FBXW7,53
33103,!FLCN,!MTOR,51
33104,!FLCN,!NTRK1,49
33105,!FLCN,!PRKDC,51
33106,!FLCN,!STAT5B,54
33107,!FLCN,!CARD11,52
33108,!FLCN,!EPHA3,53
33109,!FLCN,!FANCA,48
33110,!FLCN,!FANCG,53
33111,!FLCN,!GRIN2A,51
33112,!FLCN,!IL7R,52
33113,!FLCN,!ATR,53
33114,!FLCN,!FANCE,53
33115,!FLCN,!BCOR,54
33116,!FLCN,!BCOR-C22orf46 fusion and ZC3H7B-BCOR FUSION,53
33117,!FLCN,!DAXX,53
33118,!FLCN,!INPP5D,54
33119,!FLCN,!PTCH1,51
33120,!FLCN,!SDHA,54
33121,!FLCN,!TFC3,54
33122,!FLCN,!TNFRSF11A,52
33123,!FLCN,!BIRC3,53
33124,!FLCN,!BRIP1,52
33125,!FLCN,!CHEK2,53
33126,!FLCN,!CHEK219,53
33127,!FLCN,!MAP3K1,52
33128,!FLCN,!MKI67,51
33129,!FLCN,!MRE11A,53
33130,!FLCN,!RPTOR,53
33131,!FLCN,!MSH3,51
33132,!FLCN,!SDHC,52
33133,!FLCN,!SRC,53
33134,!FLCN,!MDM2,52
33135,!FLCN,!TOP1,52
33136,!FLCN,!JUN,53
33137,!FLCN,!MDM4,53
33138,!FLCN,!FRS2,53
33139,!FLCN,!FRS220,53
33140,!FLCN,!HDAC4,52
33141,!FLCN,!AKT1,53
33142,!FLCN,!JAK1,53
33143,!FLCN,!MAFB,53
33144,!FLCN,!NCSTN,53
33145,!FLCN,!TGFBR2,53
33146,!FLCN,!ETV6,53
33147,!FLCN,!ETV621,53
33148,!FLCN,!IDH2,53
33149,!FLCN,!MYCN,53
33150,!FLCN,!SMARCB1,53
33151,!FLCN,!STAG2,53
33152,!FLCN,!NOTCH1,50
33153,!FLCN,!RAD50,53
33154,!FLCN,!RELN,50
33155,!FLCN,!ARAF,53
33156,!FLCN,!EZH2,52
33157,!FLCN,!NCOR2,48
33158,!FLCN,!CSF1R,52
33159,!FLCN,!MYD88,54
33160,!FLCN,!P2RY8,54
33161,!FLCN,!TAF1,54
33162,!FLCN,!CDKN2C,51
33163,!FLCN,!CIC,52
33164,!FLCN,!FAF1,50
33165,!FLCN,!IKBKE,53
33166,!FLCN,!BCORL1,53
33167,!FLCN,!KLHL6,52
33168,!FLCN,!PDGFRA,52
33169,!FLCN,!STAT6,52
33170,!FLCN,!CD36,52
33171,!FLCN,!AXIN1,53
33172,!FLCN,!AXIN122,52
33173,!FLCN,!PC,52
33174,!FLCN,!MALT1,53
33175,!FLCN,!MALT123,53
33176,!FLCN,!ARID2,53
33177,!FLCN,!CDK8,53
33178,!FLCN,!CPS1,51
33179,!FLCN,!ERBB3,53
33180,!FLCN,!MPL,51
33181,!FLCN,!PCBP1,53
33182,!FLCN,!XBP1,52
33183,!FLCN,!MUTYH,52
33184,!FLCN,!HIST1H2BK,53
33185,!FLCN,!MAPK1,53
33186,!FLCN,!MAPK124,53
33187,!FLCN,!BRSK1,52
33188,!FLCN,!CRLF2,53
33189,!FLCN,!EP300,51
33190,!FLCN,!TYK2,53
33191,!FLCN,!ZNF703,53
33192,!FLCN,!ZNF70325,51
33193,!FLCN,!FGF10,53
33194,!FLCN,!FGF1026,53
33195,!FLCN,!CUX1,52
33196,!FLCN,!HIST1H1C,53
33197,!FLCN,!PDCD1LG2,53
33198,!FLCN,!ROS1,53
33199,!FLCN,!TSC1,51
33200,!FLCN,!MLH1,53
33201,!FLCN,!ZRSR2,52
33202,!FLCN,!CXCR4,53
33203,!FLCN,!EBF1,52
33204,!FLCN,!EPHA5,52
33205,!FLCN,!SOX10,53
33206,!FLCN,!SPEN,52
33207,!FLCN,!AKT2,53
33208,!FLCN,!AKT3,52
33209,!FLCN,!CD79A,53
33210,!FLCN,!GTSE1,52
33211,!FLCN,!IGF1R,53
33212,!FLCN,!MLL,54
33213,!FLCN,!SMARCA1,54
33214,!FLCN,!BCL6,52
33215,!FLCN,!CD22,53
33216,!FLCN,!HDAC7,52
33217,!FLCN,!JAK2,52
33218,!FLCN,!JAK3,52
33219,!FLCN,!TCF3,53
33220,!FLCN,!ABL1,53
33221,!FLCN,!FGFR1,53
33222,!FLCN,!FLT4,52
33223,!FLCN,!INPP4B,52
33224,!FLCN,!MET,54
33225,!FLCN,!MET27,52
33226,!FLCN,!FGF3,53
33227,!FLCN,!FOXO1,53
33228,!FLCN,!POT1,52
33229,!FLCN,!RAD21,52
33230,!FLCN,!SERP2,53
33231,!FLCN,!SF3B1,53
33232,!FLCN,!SMC1A,53
33233,!FLCN,!MAGED1,53
33234,!FLCN,!LRRK2,52
33235,!FLCN,!TSHR,53
33236,!FLCN,!EMSY,53
33237,!FLCN,!CTNNA1,53
33238,!FLCN,!EED,52
33239,!FLCN,!EPHB1,53
33240,!FLCN,!MIB1,53
33241,!FLCN,!TUSC3,53
33242,!FLCN,!MYC,53
33243,!FLCN,!BRAF,53
33244,!FLCN,!KMT2C,53
33245,!FLCN,!NSD1,53
33246,!FLCN,!SMO,52
33247,!FLCN,!STAT4,53
33248,!FLCN,!ALK,53
33249,!FLCN,!DTX1,53
33250,!FLCN,!BCL7A,52
33251,!FLCN,!ECT2L,52
33252,!FLCN,!FLT1,53
33253,!FLCN,!FOXO3,53
33254,!FLCN,!JAZF1,53
33255,!FLCN,!KDM6A,53
33256,!FLCN,!PBRM1,53
33257,!FLCN,!PBRM128,53
33258,!FLCN,!FANCF,54
33259,!FLCN,!SETBP1,53
33260,!FLCN,!CDKN1B,52
33261,!FLCN,!APC,52
33262,!FLCN,!PTPN2,53
33263,!FLCN,!RET,53
33264,!FLCN,!DUSP2,54
33265,!FLCN,!ESR1,53
33266,!FLCN,!KDM2B,53
33267,!FLCN,!PDCD1,54
33268,FLT316,None,59
33269,!FLT316,MAP2K4,5
33270,!FLT316,MLL3,8
33271,!FLT316,TSC2,5
33272,!FLT316,CIITA,4
33273,!FLT316,HIST1H1D,3
33274,!FLT316,AR,4
33275,!FLT316,MYO18A,4
33276,!FLT316,PCLO,8
33277,!FLT316,WDR90,7
33278,!FLT316,GATA2,3
33279,!FLT316,SOX2,3
33280,!FLT316,TLL2,3
33281,!FLT316,ERBB4,3
33282,!FLT316,HNF1A,5
33283,!FLT316,NUP93,3
33284,!FLT316,DOT1L,3
33285,!FLT316,MTOR,3
33286,!FLT316,NTRK1,6
33287,!FLT316,PRKDC,4
33288,!FLT316,FANCA,6
33289,!FLT316,GRIN2A,3
33290,!FLT316,ATR,3
33291,!FLT316,PTCH1,4
33292,!FLT316,TNFRSF11A,3
33293,!FLT316,MKI67,4
33294,!FLT316,MSH3,5
33295,!FLT316,NOTCH1,4
33296,!FLT316,RELN,4
33297,!FLT316,NCOR2,6
33298,!FLT316,CSF1R,3
33299,!FLT316,CDKN2C,3
33300,!FLT316,FAF1,4
33301,!FLT316,CD36,3
33302,!FLT316,CPS1,3
33303,!FLT316,MPL,3
33304,!FLT316,EP300,3
33305,!FLT316,ZNF70325,3
33306,!FLT316,TSC1,3
33307,!FLT316,TCF3,3
33308,!FLT316,APC,3
33309,!FLT316,!GATA3,58
33310,!FLT316,!GNAS17,59
33311,!FLT316,!LRP1B,57
33312,!FLT316,!LRP1B18,58
33313,!FLT316,!MAP2K4,54
33314,!FLT316,!MLL3,51
33315,!FLT316,!NF1,58
33316,!FLT316,!NOD1,58
33317,!FLT316,!NOTCH2,58
33318,!FLT316,!PDGFRB,57
33319,!FLT316,!SETD2,58
33320,!FLT316,!TSC2,54
33321,!FLT316,!ASMTL,58
33322,!FLT316,!CDK12,57
33323,!FLT316,!CIITA,55
33324,!FLT316,!ETS1,58
33325,!FLT316,!HIST1H1D,56
33326,!FLT316,!IKZF2,58
33327,!FLT316,!IDH1,58
33328,!FLT316,!IRF4,58
33329,!FLT316,!MAP2K1,58
33330,!FLT316,!MSH6,58
33331,!FLT316,!SUFU,57
33332,!FLT316,!AR,55
33333,!FLT316,!PIK3CG,57
33334,!FLT316,!ARHGAP26,57
33335,!FLT316,!ATM,57
33336,!FLT316,!CD274,58
33337,!FLT316,!EXOSC6,57
33338,!FLT316,!MYO18A,55
33339,!FLT316,!PCLO,51
33340,!FLT316,!PRSS8,57
33341,!FLT316,!TNFRSF17,58
33342,!FLT316,!WDR90,52
33343,!FLT316,!GATA2,56
33344,!FLT316,!MAP3K6,57
33345,!FLT316,!SOX2,56
33346,!FLT316,!TLL2,56
33347,!FLT316,!CSF3R,58
33348,!FLT316,!CTCF,58
33349,!FLT316,!DNM2,58
33350,!FLT316,!ERBB4,56
33351,!FLT316,!HNF1A,54
33352,!FLT316,!HSP90AA1,58
33353,!FLT316,!NKX2-1,57
33354,!FLT316,!NUP93,56
33355,!FLT316,!CDKN2B,58
33356,!FLT316,!DOT1L,56
33357,!FLT316,!FANCC,57
33358,!FLT316,!FBXW7,58
33359,!FLT316,!MTOR,56
33360,!FLT316,!NTRK1,53
33361,!FLT316,!PRKDC,55
33362,!FLT316,!STAT5B,58
33363,!FLT316,!CARD11,57
33364,!FLT316,!EPHA3,58
33365,!FLT316,!FANCA,53
33366,!FLT316,!FANCG,58
33367,!FLT316,!GRIN2A,56
33368,!FLT316,!IL7R,57
33369,!FLT316,!ATR,56
33370,!FLT316,!FANCE,58
33371,!FLT316,!BCOR,58
33372,!FLT316,!BCOR-C22orf46 fusion and ZC3H7B-BCOR FUSION,58
33373,!FLT316,!DAXX,57
33374,!FLT316,!INPP5D,57
33375,!FLT316,!PTCH1,55
33376,!FLT316,!SDHA,58
33377,!FLT316,!TFC3,58
33378,!FLT316,!TNFRSF11A,56
33379,!FLT316,!BIRC3,58
33380,!FLT316,!BRIP1,57
33381,!FLT316,!CHEK2,58
33382,!FLT316,!CHEK219,58
33383,!FLT316,!MAP3K1,57
33384,!FLT316,!MKI67,55
33385,!FLT316,!MRE11A,58
33386,!FLT316,!RPTOR,58
33387,!FLT316,!MSH3,54
