,geneA,geneB,number of patients
14461,!MSH2,!AKT1,14
14462,!MSH2,!JAK1,15
14463,!MSH2,!MAFB,15
14464,!MSH2,!NCSTN,15
14465,!MSH2,!TGFBR2,15
14466,!MSH2,!ETV6,15
14467,!MSH2,!ETV621,15
14468,!MSH2,!IDH2,15
14469,!MSH2,!MYCN,15
14470,!MSH2,!SMARCB1,14
14471,!MSH2,!STAG2,15
14472,!MSH2,!NOTCH1,14
14473,!MSH2,!RAD50,14
14474,!MSH2,!RELN,14
14475,!MSH2,!ARAF,14
14476,!MSH2,!EZH2,14
14477,!MSH2,!NCOR2,14
14478,!MSH2,!CSF1R,14
14479,!MSH2,!MYD88,14
14480,!MSH2,!P2RY8,14
14481,!MSH2,!TAF1,14
14482,!MSH2,!CDKN2C,15
14483,!MSH2,!CIC,15
14484,!MSH2,!FAF1,14
14485,!MSH2,!IKBKE,15
14486,!MSH2,!BCORL1,15
14487,!MSH2,!KLHL6,14
14488,!MSH2,!PDGFRA,15
14489,!MSH2,!STAT6,15
14490,!MSH2,!CD36,14
14491,!MSH2,!AXIN1,15
14492,!MSH2,!AXIN122,15
14493,!MSH2,!PC,15
14494,!MSH2,!MALT1,14
14495,!MSH2,!MALT123,15
14496,!MSH2,!ARID2,15
14497,!MSH2,!CDK8,15
14498,!MSH2,!CPS1,15
14499,!MSH2,!ERBB3,15
14500,!MSH2,!MPL,15
14501,!MSH2,!PCBP1,15
14502,!MSH2,!XBP1,15
14503,!MSH2,!MUTYH,13
14504,!MSH2,!HIST1H2BK,15
14505,!MSH2,!MAPK1,14
14506,!MSH2,!MAPK124,15
14507,!MSH2,!BRSK1,14
14508,!MSH2,!CRLF2,14
14509,!MSH2,!EP300,14
14510,!MSH2,!TYK2,14
14511,!MSH2,!ZNF703,14
14512,!MSH2,!ZNF70325,12
14513,!MSH2,!FGF10,15
14514,!MSH2,!FGF1026,14
14515,!MSH2,!CUX1,14
14516,!MSH2,!HIST1H1C,14
14517,!MSH2,!PDCD1LG2,14
14518,!MSH2,!ROS1,14
14519,!MSH2,!TSC1,14
14520,!MSH2,!MLH1,15
14521,!MSH2,!ZRSR2,14
14522,!MSH2,!CXCR4,15
14523,!MSH2,!EBF1,14
14524,!MSH2,!EPHA5,15
14525,!MSH2,!SOX10,15
14526,!MSH2,!SPEN,14
14527,!MSH2,!AKT2,15
14528,!MSH2,!AKT3,14
14529,!MSH2,!CD79A,15
14530,!MSH2,!GTSE1,14
14531,!MSH2,!IGF1R,15
14532,!MSH2,!MLL,14
14533,!MSH2,!SMARCA1,14
14534,!MSH2,!BCL6,14
14535,!MSH2,!CD22,14
14536,!MSH2,!HDAC7,14
14537,!MSH2,!JAK2,14
14538,!MSH2,!JAK3,13
14539,!MSH2,!TCF3,13
14540,!MSH2,!ABL1,15
14541,!MSH2,!FGFR1,15
14542,!MSH2,!FLT4,15
14543,!MSH2,!INPP4B,15
14544,!MSH2,!MET,15
14545,!MSH2,!MET27,14
14546,!MSH2,!FGF3,14
14547,!MSH2,!FOXO1,14
14548,!MSH2,!POT1,14
14549,!MSH2,!RAD21,14
14550,!MSH2,!SERP2,14
14551,!MSH2,!SF3B1,14
14552,!MSH2,!SMC1A,14
14553,!MSH2,!MAGED1,14
14554,!MSH2,!LRRK2,14
14555,!MSH2,!TSHR,15
14556,!MSH2,!EMSY,15
14557,!MSH2,!CTNNA1,15
14558,!MSH2,!EED,15
14559,!MSH2,!EPHB1,15
14560,!MSH2,!MIB1,15
14561,!MSH2,!TUSC3,15
14562,!MSH2,!MYC,15
14563,!MSH2,!BRAF,15
14564,!MSH2,!KMT2C,15
14565,!MSH2,!NSD1,15
14566,!MSH2,!SMO,15
14567,!MSH2,!STAT4,15
14568,!MSH2,!ALK,15
14569,!MSH2,!DTX1,14
14570,!MSH2,!BCL7A,14
14571,!MSH2,!ECT2L,15
14572,!MSH2,!FLT1,15
14573,!MSH2,!FOXO3,15
14574,!MSH2,!JAZF1,15
14575,!MSH2,!KDM6A,15
14576,!MSH2,!PBRM1,15
14577,!MSH2,!PBRM128,15
14578,!MSH2,!FANCF,14
14579,!MSH2,!SETBP1,14
14580,!MSH2,!CDKN1B,15
14581,!MSH2,!APC,15
14582,!MSH2,!PTPN2,15
14583,!MSH2,!RET,15
14584,!MSH2,!DUSP2,15
14585,!MSH2,!ESR1,14
14586,!MSH2,!KDM2B,14
14587,!MSH2,!PDCD1,15
14588,PTPRO,None,15
14589,!PTPRO,FLCN,3
14590,!PTPRO,PCLO,4
14591,!PTPRO,ZNF70325,3
14592,!PTPRO,!KDR ,14
14593,!PTPRO,!KIT ,14
14594,!PTPRO,!ERBB2 ,14
14595,!PTPRO,!NF1 ,14
14596,!PTPRO,!CDKN2A,14
14597,!PTPRO,!FHIT,15
14598,!PTPRO,!CREBBP,15
14599,!PTPRO,!AURKB ,15
14600,!PTPRO,!BCL2,14
14601,!PTPRO,!BCL2L2 ,15
14602,!PTPRO,!KDM5A14,15
14603,!PTPRO,!DNMT3A,15
14604,!PTPRO,!ARID1A,15
14605,!PTPRO,!BTK,15
14606,!PTPRO,!CREBBP15,15
14607,!PTPRO,!DDR2,15
14608,!PTPRO,!FLCN,12
14609,!PTPRO,!FLT316,15
14610,!PTPRO,!GATA3,15
14611,!PTPRO,!GNAS17,15
14612,!PTPRO,!LRP1B,15
14613,!PTPRO,!LRP1B18,15
14614,!PTPRO,!MAP2K4,13
14615,!PTPRO,!MLL3,14
14616,!PTPRO,!NF1,15
14617,!PTPRO,!NOD1,14
14618,!PTPRO,!NOTCH2,14
14619,!PTPRO,!PDGFRB,14
14620,!PTPRO,!SETD2,15
14621,!PTPRO,!TSC2,14
14622,!PTPRO,!ASMTL,15
14623,!PTPRO,!CDK12,15
14624,!PTPRO,!CIITA,14
14625,!PTPRO,!ETS1,15
14626,!PTPRO,!HIST1H1D,15
14627,!PTPRO,!IKZF2,15
14628,!PTPRO,!IDH1,15
14629,!PTPRO,!IRF4,15
14630,!PTPRO,!MAP2K1,15
14631,!PTPRO,!MSH6,15
14632,!PTPRO,!SUFU,14
14633,!PTPRO,!AR,14
14634,!PTPRO,!PIK3CG,15
14635,!PTPRO,!ARHGAP26,15
14636,!PTPRO,!ATM,14
14637,!PTPRO,!CD274,14
14638,!PTPRO,!EXOSC6,14
14639,!PTPRO,!MYO18A,14
14640,!PTPRO,!PCLO,11
14641,!PTPRO,!PRSS8,14
14642,!PTPRO,!TNFRSF17,15
14643,!PTPRO,!WDR90,14
14644,!PTPRO,!GATA2,14
14645,!PTPRO,!MAP3K6,14
14646,!PTPRO,!SOX2,15
14647,!PTPRO,!TLL2,15
14648,!PTPRO,!CSF3R,14
14649,!PTPRO,!CTCF,14
14650,!PTPRO,!DNM2,14
14651,!PTPRO,!ERBB4,14
14652,!PTPRO,!HNF1A,13
14653,!PTPRO,!HSP90AA1,14
14654,!PTPRO,!NKX2-1,13
14655,!PTPRO,!NUP93,13
14656,!PTPRO,!CDKN2B,15
14657,!PTPRO,!DOT1L,13
14658,!PTPRO,!FANCC,15
14659,!PTPRO,!FBXW7,15
14660,!PTPRO,!MTOR,14
14661,!PTPRO,!NTRK1,15
14662,!PTPRO,!PRKDC,15
14663,!PTPRO,!STAT5B,15
14664,!PTPRO,!CARD11,15
14665,!PTPRO,!EPHA3,15
14666,!PTPRO,!FANCA,13
14667,!PTPRO,!FANCG,15
14668,!PTPRO,!GRIN2A,15
14669,!PTPRO,!IL7R,14
14670,!PTPRO,!ATR,14
14671,!PTPRO,!FANCE,15
14672,!PTPRO,!BCOR,15
14673,!PTPRO,!BCOR-C22orf46 fusion and ZC3H7B-BCOR FUSION,14
14674,!PTPRO,!DAXX,15
14675,!PTPRO,!INPP5D,14
14676,!PTPRO,!PTCH1,14
14677,!PTPRO,!SDHA,15
14678,!PTPRO,!TFC3,15
14679,!PTPRO,!TNFRSF11A,13
14680,!PTPRO,!BIRC3,15
14681,!PTPRO,!BRIP1,15
14682,!PTPRO,!CHEK2,15
14683,!PTPRO,!CHEK219,15
14684,!PTPRO,!MAP3K1,14
14685,!PTPRO,!MKI67,14
14686,!PTPRO,!MRE11A,15
14687,!PTPRO,!RPTOR,15
14688,!PTPRO,!MSH3,13
14689,!PTPRO,!SDHC,15
14690,!PTPRO,!SRC,15
14691,!PTPRO,!MDM2,14
14692,!PTPRO,!TOP1,15
14693,!PTPRO,!JUN,15
14694,!PTPRO,!MDM4,15
14695,!PTPRO,!FRS2,15
14696,!PTPRO,!FRS220,14
14697,!PTPRO,!HDAC4,15
14698,!PTPRO,!AKT1,14
14699,!PTPRO,!JAK1,15
14700,!PTPRO,!MAFB,15
14701,!PTPRO,!NCSTN,15
14702,!PTPRO,!TGFBR2,15
14703,!PTPRO,!ETV6,15
14704,!PTPRO,!ETV621,15
14705,!PTPRO,!IDH2,15
14706,!PTPRO,!MYCN,15
14707,!PTPRO,!SMARCB1,14
14708,!PTPRO,!STAG2,15
14709,!PTPRO,!NOTCH1,14
14710,!PTPRO,!RAD50,14
14711,!PTPRO,!RELN,14
14712,!PTPRO,!ARAF,14
14713,!PTPRO,!EZH2,14
14714,!PTPRO,!NCOR2,14
14715,!PTPRO,!CSF1R,14
14716,!PTPRO,!MYD88,14
14717,!PTPRO,!P2RY8,14
14718,!PTPRO,!TAF1,14
14719,!PTPRO,!CDKN2C,15
14720,!PTPRO,!CIC,15
14721,!PTPRO,!FAF1,14
14722,!PTPRO,!IKBKE,15
14723,!PTPRO,!BCORL1,15
14724,!PTPRO,!KLHL6,14
14725,!PTPRO,!PDGFRA,15
14726,!PTPRO,!STAT6,15
14727,!PTPRO,!CD36,14
14728,!PTPRO,!AXIN1,15
14729,!PTPRO,!AXIN122,15
14730,!PTPRO,!PC,15
14731,!PTPRO,!MALT1,14
14732,!PTPRO,!MALT123,15
14733,!PTPRO,!ARID2,15
14734,!PTPRO,!CDK8,15
14735,!PTPRO,!CPS1,15
14736,!PTPRO,!ERBB3,15
14737,!PTPRO,!MPL,15
14738,!PTPRO,!PCBP1,15
14739,!PTPRO,!XBP1,15
14740,!PTPRO,!MUTYH,13
14741,!PTPRO,!HIST1H2BK,15
14742,!PTPRO,!MAPK1,14
14743,!PTPRO,!MAPK124,15
14744,!PTPRO,!BRSK1,14
14745,!PTPRO,!CRLF2,14
14746,!PTPRO,!EP300,14
14747,!PTPRO,!TYK2,14
14748,!PTPRO,!ZNF703,14
14749,!PTPRO,!ZNF70325,12
14750,!PTPRO,!FGF10,15
14751,!PTPRO,!FGF1026,14
14752,!PTPRO,!CUX1,14
14753,!PTPRO,!HIST1H1C,14
14754,!PTPRO,!PDCD1LG2,14
14755,!PTPRO,!ROS1,14
14756,!PTPRO,!TSC1,14
