,geneA,geneB,number of patients
15273,!FLYWCH1,!HIST1H1C,41
15274,!FLYWCH1,!PDCD1LG2,41
15275,!FLYWCH1,!ROS1,41
15276,!FLYWCH1,!TSC1,39
15277,!FLYWCH1,!MLH1,40
15278,!FLYWCH1,!ZRSR2,40
15279,!FLYWCH1,!CXCR4,41
15280,!FLYWCH1,!EBF1,41
15281,!FLYWCH1,!EPHA5,40
15282,!FLYWCH1,!SOX10,41
15283,!FLYWCH1,!SPEN,40
15284,!FLYWCH1,!AKT2,40
15285,!FLYWCH1,!AKT3,40
15286,!FLYWCH1,!CD79A,40
15287,!FLYWCH1,!GTSE1,40
15288,!FLYWCH1,!IGF1R,40
15289,!FLYWCH1,!MLL,41
15290,!FLYWCH1,!SMARCA1,41
15291,!FLYWCH1,!BCL6,40
15292,!FLYWCH1,!CD22,41
15293,!FLYWCH1,!HDAC7,40
15294,!FLYWCH1,!JAK2,40
15295,!FLYWCH1,!JAK3,41
15296,!FLYWCH1,!TCF3,40
15297,!FLYWCH1,!ABL1,40
15298,!FLYWCH1,!FGFR1,40
15299,!FLYWCH1,!FLT4,39
15300,!FLYWCH1,!INPP4B,39
15301,!FLYWCH1,!MET,40
15302,!FLYWCH1,!MET27,40
15303,!FLYWCH1,!FGF3,41
15304,!FLYWCH1,!FOXO1,41
15305,!FLYWCH1,!POT1,40
15306,!FLYWCH1,!RAD21,40
15307,!FLYWCH1,!SERP2,41
15308,!FLYWCH1,!SF3B1,41
15309,!FLYWCH1,!SMC1A,41
15310,!FLYWCH1,!MAGED1,41
15311,!FLYWCH1,!LRRK2,40
15312,!FLYWCH1,!TSHR,40
15313,!FLYWCH1,!EMSY,40
15314,!FLYWCH1,!CTNNA1,40
15315,!FLYWCH1,!EED,39
15316,!FLYWCH1,!EPHB1,40
15317,!FLYWCH1,!MIB1,40
15318,!FLYWCH1,!TUSC3,40
15319,!FLYWCH1,!MYC,40
15320,!FLYWCH1,!BRAF,40
15321,!FLYWCH1,!KMT2C,40
15322,!FLYWCH1,!NSD1,40
15323,!FLYWCH1,!SMO,39
15324,!FLYWCH1,!STAT4,40
15325,!FLYWCH1,!ALK,41
15326,!FLYWCH1,!DTX1,41
15327,!FLYWCH1,!BCL7A,41
15328,!FLYWCH1,!ECT2L,40
15329,!FLYWCH1,!FLT1,40
15330,!FLYWCH1,!FOXO3,41
15331,!FLYWCH1,!JAZF1,41
15332,!FLYWCH1,!KDM6A,41
15333,!FLYWCH1,!PBRM1,40
15334,!FLYWCH1,!PBRM128,41
15335,!FLYWCH1,!FANCF,41
15336,!FLYWCH1,!SETBP1,41
15337,!FLYWCH1,!CDKN1B,39
15338,!FLYWCH1,!APC,38
15339,!FLYWCH1,!PTPN2,40
15340,!FLYWCH1,!RET,40
15341,!FLYWCH1,!DUSP2,41
15342,!FLYWCH1,!ESR1,41
15343,!FLYWCH1,!KDM2B,41
15344,!FLYWCH1,!PDCD1,41
15345,FOXL2,None,42
15346,!FOXL2,MED12,3
15347,!FOXL2,C17orf39 amp,4
15348,!FOXL2,ATRX,10
15349,!FOXL2,PTEN,6
15350,!FOXL2,IRS2 ,3
15351,!FOXL2,NF1 ,3
15352,!FOXL2,CDKN2A,5
15353,!FOXL2,CREBBP,4
15354,!FOXL2,DNMT3A,3
15355,!FOXL2,ARID1A,3
15356,!FOXL2,DDR2,4
15357,!FOXL2,FLCN,3
15358,!FOXL2,MAP2K4,4
15359,!FOXL2,MLL3,7
15360,!FOXL2,TSC2,5
15361,!FOXL2,CIITA,3
15362,!FOXL2,HIST1H1D,3
15363,!FOXL2,AR,3
15364,!FOXL2,MYO18A,3
15365,!FOXL2,PCLO,4
15366,!FOXL2,WDR90,5
15367,!FOXL2,SOX2,3
15368,!FOXL2,TLL2,3
15369,!FOXL2,HNF1A,3
15370,!FOXL2,NTRK1,6
15371,!FOXL2,PRKDC,4
15372,!FOXL2,FANCA,4
15373,!FOXL2,GRIN2A,3
15374,!FOXL2,PTCH1,3
15375,!FOXL2,MKI67,3
15376,!FOXL2,MSH3,3
15377,!FOXL2,NOTCH1,3
15378,!FOXL2,RELN,3
15379,!FOXL2,NCOR2,5
15380,!FOXL2,CDKN2C,3
15381,!FOXL2,FAF1,3
15382,!FOXL2,CPS1,3
15383,!FOXL2,APC,3
15384,!FOXL2,!GNAS,41
15385,!FOXL2,!KDM5A,40
15386,!FOXL2,!MED12,39
15387,!FOXL2,!PDCD11,42
15388,!FOXL2,!SMC3,42
15389,!FOXL2,!PTPRD,41
15390,!FOXL2,!ALK-STK32B ALK FUSION,41
15391,!FOXL2,!C17orf39 amp,38
15392,!FOXL2,!C17orf39,41
15393,!FOXL2,!ATRX,32
15394,!FOXL2,!ATRX11,41
15395,!FOXL2,!TNFAIP3,40
15396,!FOXL2,!CIITA DELETION,41
15397,!FOXL2,!PTEN,36
15398,!FOXL2,!CKS1B,41
15399,!FOXL2,!CAD,41
15400,!FOXL2,!FAS,41
15401,!FOXL2,!CRKL,42
15402,!FOXL2,!MCL1,41
15403,!FOXL2,!FGF14,42
15404,!FOXL2,!FGF1412,40
15405,!FOXL2,!TBL1XR1,41
15406,!FOXL2,!FAS13,40
15407,!FOXL2,!CCNE1 ,41
15408,!FOXL2,!RICTOR ,40
15409,!FOXL2,!MYST3 ,41
15410,!FOXL2,!IRS2 ,39
15411,!FOXL2,!MSH2,41
15412,!FOXL2,!PTPRO,41
15413,!FOXL2,!KDR ,40
15414,!FOXL2,!KIT ,41
15415,!FOXL2,!ERBB2 ,41
15416,!FOXL2,!NF1 ,39
15417,!FOXL2,!CDKN2A,37
15418,!FOXL2,!FHIT,41
15419,!FOXL2,!CREBBP,38
15420,!FOXL2,!AURKB ,41
15421,!FOXL2,!BCL2,42
15422,!FOXL2,!BCL2L2 ,41
15423,!FOXL2,!KDM5A14,41
15424,!FOXL2,!DNMT3A,39
15425,!FOXL2,!ARID1A,39
15426,!FOXL2,!BTK,41
15427,!FOXL2,!CREBBP15,41
15428,!FOXL2,!DDR2,38
15429,!FOXL2,!FLCN,39
15430,!FOXL2,!FLT316,41
15431,!FOXL2,!GATA3,40
15432,!FOXL2,!GNAS17,41
15433,!FOXL2,!LRP1B,40
15434,!FOXL2,!LRP1B18,40
15435,!FOXL2,!MAP2K4,38
15436,!FOXL2,!MLL3,35
15437,!FOXL2,!NF1,40
15438,!FOXL2,!NOD1,41
15439,!FOXL2,!NOTCH2,41
15440,!FOXL2,!PDGFRB,40
15441,!FOXL2,!SETD2,40
15442,!FOXL2,!TSC2,37
15443,!FOXL2,!ASMTL,41
15444,!FOXL2,!CDK12,40
15445,!FOXL2,!CIITA,39
15446,!FOXL2,!ETS1,41
15447,!FOXL2,!HIST1H1D,39
15448,!FOXL2,!IKZF2,41
15449,!FOXL2,!IDH1,41
15450,!FOXL2,!IRF4,41
15451,!FOXL2,!MAP2K1,41
15452,!FOXL2,!MSH6,41
15453,!FOXL2,!SUFU,41
15454,!FOXL2,!AR,39
15455,!FOXL2,!PIK3CG,40
15456,!FOXL2,!ARHGAP26,40
15457,!FOXL2,!ATM,41
15458,!FOXL2,!CD274,42
15459,!FOXL2,!EXOSC6,41
15460,!FOXL2,!MYO18A,39
15461,!FOXL2,!PCLO,38
15462,!FOXL2,!PRSS8,41
15463,!FOXL2,!TNFRSF17,41
15464,!FOXL2,!WDR90,37
15465,!FOXL2,!GATA2,40
15466,!FOXL2,!MAP3K6,41
15467,!FOXL2,!SOX2,39
15468,!FOXL2,!TLL2,39
15469,!FOXL2,!CSF3R,42
15470,!FOXL2,!CTCF,42
15471,!FOXL2,!DNM2,42
15472,!FOXL2,!ERBB4,41
15473,!FOXL2,!HNF1A,39
15474,!FOXL2,!HSP90AA1,42
15475,!FOXL2,!NKX2-1,42
15476,!FOXL2,!NUP93,41
15477,!FOXL2,!CDKN2B,41
15478,!FOXL2,!DOT1L,41
15479,!FOXL2,!FANCC,40
15480,!FOXL2,!FBXW7,41
15481,!FOXL2,!MTOR,40
15482,!FOXL2,!NTRK1,36
15483,!FOXL2,!PRKDC,38
15484,!FOXL2,!STAT5B,41
15485,!FOXL2,!CARD11,40
15486,!FOXL2,!EPHA3,41
15487,!FOXL2,!FANCA,38
15488,!FOXL2,!FANCG,41
15489,!FOXL2,!GRIN2A,39
15490,!FOXL2,!IL7R,41
15491,!FOXL2,!ATR,40
15492,!FOXL2,!FANCE,41
15493,!FOXL2,!BCOR,41
15494,!FOXL2,!BCOR-C22orf46 fusion and ZC3H7B-BCOR FUSION,42
15495,!FOXL2,!DAXX,40
15496,!FOXL2,!INPP5D,41
15497,!FOXL2,!PTCH1,39
15498,!FOXL2,!SDHA,41
15499,!FOXL2,!TFC3,41
15500,!FOXL2,!TNFRSF11A,41
15501,!FOXL2,!BIRC3,41
15502,!FOXL2,!BRIP1,40
15503,!FOXL2,!CHEK2,41
15504,!FOXL2,!CHEK219,41
15505,!FOXL2,!MAP3K1,41
15506,!FOXL2,!MKI67,39
15507,!FOXL2,!MRE11A,41
15508,!FOXL2,!RPTOR,41
15509,!FOXL2,!MSH3,39
15510,!FOXL2,!SDHC,40
15511,!FOXL2,!SRC,41
15512,!FOXL2,!MDM2,41
15513,!FOXL2,!TOP1,40
15514,!FOXL2,!JUN,41
15515,!FOXL2,!MDM4,41
15516,!FOXL2,!FRS2,41
15517,!FOXL2,!FRS220,42
15518,!FOXL2,!HDAC4,40
15519,!FOXL2,!AKT1,42
15520,!FOXL2,!JAK1,41
15521,!FOXL2,!MAFB,41
15522,!FOXL2,!NCSTN,41
15523,!FOXL2,!TGFBR2,41
15524,!FOXL2,!ETV6,41
15525,!FOXL2,!ETV621,41
15526,!FOXL2,!IDH2,41
15527,!FOXL2,!MYCN,41
15528,!FOXL2,!SMARCB1,42
15529,!FOXL2,!STAG2,41
15530,!FOXL2,!NOTCH1,39
15531,!FOXL2,!RAD50,41
15532,!FOXL2,!RELN,39
15533,!FOXL2,!ARAF,42
15534,!FOXL2,!EZH2,42
15535,!FOXL2,!NCOR2,37
15536,!FOXL2,!CSF1R,40
15537,!FOXL2,!MYD88,42
15538,!FOXL2,!P2RY8,42
15539,!FOXL2,!TAF1,42
15540,!FOXL2,!CDKN2C,39
15541,!FOXL2,!CIC,40
15542,!FOXL2,!FAF1,39
15543,!FOXL2,!IKBKE,41
15544,!FOXL2,!BCORL1,41
15545,!FOXL2,!KLHL6,41
15546,!FOXL2,!PDGFRA,40
15547,!FOXL2,!STAT6,40
15548,!FOXL2,!CD36,40
15549,!FOXL2,!AXIN1,41
15550,!FOXL2,!AXIN122,40
15551,!FOXL2,!PC,40
15552,!FOXL2,!MALT1,42
15553,!FOXL2,!MALT123,41
15554,!FOXL2,!ARID2,41
15555,!FOXL2,!CDK8,41
15556,!FOXL2,!CPS1,39
15557,!FOXL2,!ERBB3,41
15558,!FOXL2,!MPL,40
15559,!FOXL2,!PCBP1,41
15560,!FOXL2,!XBP1,40
15561,!FOXL2,!MUTYH,42
15562,!FOXL2,!HIST1H2BK,41
15563,!FOXL2,!MAPK1,42
15564,!FOXL2,!MAPK124,41
15565,!FOXL2,!BRSK1,41
15566,!FOXL2,!CRLF2,42
15567,!FOXL2,!EP300,40
15568,!FOXL2,!TYK2,42
15569,!FOXL2,!ZNF703,42
15570,!FOXL2,!ZNF70325,42
15571,!FOXL2,!FGF10,41
15572,!FOXL2,!FGF1026,42
15573,!FOXL2,!CUX1,41
15574,!FOXL2,!HIST1H1C,42
15575,!FOXL2,!PDCD1LG2,42
15576,!FOXL2,!ROS1,42
15577,!FOXL2,!TSC1,40
15578,!FOXL2,!MLH1,41
15579,!FOXL2,!ZRSR2,41
15580,!FOXL2,!CXCR4,41
15581,!FOXL2,!EBF1,41
15582,!FOXL2,!EPHA5,41
15583,!FOXL2,!SOX10,41
15584,!FOXL2,!SPEN,41
15585,!FOXL2,!AKT2,41
15586,!FOXL2,!AKT3,41
15587,!FOXL2,!CD79A,41
15588,!FOXL2,!GTSE1,41
15589,!FOXL2,!IGF1R,41
15590,!FOXL2,!MLL,42
15591,!FOXL2,!SMARCA1,42
15592,!FOXL2,!BCL6,42
15593,!FOXL2,!CD22,42
15594,!FOXL2,!HDAC7,41
15595,!FOXL2,!JAK2,41
15596,!FOXL2,!JAK3,42
15597,!FOXL2,!TCF3,41
15598,!FOXL2,!ABL1,41
15599,!FOXL2,!FGFR1,41
15600,!FOXL2,!FLT4,40
15601,!FOXL2,!INPP4B,40
15602,!FOXL2,!MET,41
15603,!FOXL2,!MET27,42
15604,!FOXL2,!FGF3,42
15605,!FOXL2,!FOXO1,42
15606,!FOXL2,!POT1,42
15607,!FOXL2,!RAD21,42
15608,!FOXL2,!SERP2,42
15609,!FOXL2,!SF3B1,42
15610,!FOXL2,!SMC1A,42
15611,!FOXL2,!MAGED1,42
15612,!FOXL2,!LRRK2,41
15613,!FOXL2,!TSHR,41
15614,!FOXL2,!EMSY,41
15615,!FOXL2,!CTNNA1,41
15616,!FOXL2,!EED,40
15617,!FOXL2,!EPHB1,41
15618,!FOXL2,!MIB1,41
15619,!FOXL2,!TUSC3,41
15620,!FOXL2,!MYC,42
15621,!FOXL2,!BRAF,42
15622,!FOXL2,!KMT2C,42
15623,!FOXL2,!NSD1,42
15624,!FOXL2,!SMO,41
15625,!FOXL2,!STAT4,42
15626,!FOXL2,!ALK,42
15627,!FOXL2,!DTX1,42
15628,!FOXL2,!BCL7A,42
15629,!FOXL2,!ECT2L,41
15630,!FOXL2,!FLT1,41
15631,!FOXL2,!FOXO3,42
15632,!FOXL2,!JAZF1,42
15633,!FOXL2,!KDM6A,42
15634,!FOXL2,!PBRM1,41
15635,!FOXL2,!PBRM128,42
15636,!FOXL2,!FANCF,42
15637,!FOXL2,!SETBP1,42
15638,!FOXL2,!CDKN1B,40
15639,!FOXL2,!APC,39
15640,!FOXL2,!PTPN2,41
15641,!FOXL2,!RET,41
15642,!FOXL2,!DUSP2,42
15643,!FOXL2,!ESR1,42
15644,!FOXL2,!KDM2B,42
15645,!FOXL2,!PDCD1,42
15646,GNAS,None,43
15647,!GNAS,MED12,3
15648,!GNAS,C17orf39 amp,4
15649,!GNAS,ATRX,11
15650,!GNAS,PTEN,6
15651,!GNAS,RICTOR ,3
15652,!GNAS,IRS2 ,3
15653,!GNAS,NF1 ,3
15654,!GNAS,CDKN2A,5
15655,!GNAS,CREBBP,4
15656,!GNAS,DNMT3A,3
15657,!GNAS,ARID1A,3
15658,!GNAS,DDR2,4
15659,!GNAS,FLCN,3
15660,!GNAS,MAP2K4,4
15661,!GNAS,MLL3,8
15662,!GNAS,TSC2,5
15663,!GNAS,CIITA,3
15664,!GNAS,AR,3
15665,!GNAS,MYO18A,3
15666,!GNAS,PCLO,4
15667,!GNAS,WDR90,6
15668,!GNAS,SOX2,3
15669,!GNAS,TLL2,3
15670,!GNAS,HNF1A,3
15671,!GNAS,NTRK1,6
15672,!GNAS,PRKDC,4
15673,!GNAS,FANCA,4
15674,!GNAS,GRIN2A,3
15675,!GNAS,PTCH1,3
15676,!GNAS,MKI67,3
15677,!GNAS,MSH3,3
15678,!GNAS,NOTCH1,3
15679,!GNAS,NCOR2,5
15680,!GNAS,CDKN2C,3
15681,!GNAS,FAF1,3
15682,!GNAS,MPL,3
15683,!GNAS,APC,3
15684,!GNAS,!KDM5A,41
15685,!GNAS,!MED12,40
15686,!GNAS,!PDCD11,43
15687,!GNAS,!SMC3,43
15688,!GNAS,!PTPRD,42
15689,!GNAS,!ALK-STK32B ALK FUSION,42
15690,!GNAS,!C17orf39 amp,39
15691,!GNAS,!C17orf39,42
15692,!GNAS,!ATRX,32
15693,!GNAS,!ATRX11,42
15694,!GNAS,!TNFAIP3,41
15695,!GNAS,!CIITA DELETION,42
15696,!GNAS,!PTEN,37
15697,!GNAS,!CKS1B,42
15698,!GNAS,!CAD,42
15699,!GNAS,!FAS,42
15700,!GNAS,!CRKL,43
15701,!GNAS,!MCL1,42
15702,!GNAS,!FGF14,43
15703,!GNAS,!FGF1412,41
15704,!GNAS,!TBL1XR1,42
15705,!GNAS,!FAS13,41
15706,!GNAS,!CCNE1 ,42
15707,!GNAS,!RICTOR ,40
15708,!GNAS,!MYST3 ,42
15709,!GNAS,!IRS2 ,40
15710,!GNAS,!MSH2,42
15711,!GNAS,!PTPRO,42
15712,!GNAS,!KDR ,41
15713,!GNAS,!KIT ,42
15714,!GNAS,!ERBB2 ,42
15715,!GNAS,!NF1 ,40
15716,!GNAS,!CDKN2A,38
15717,!GNAS,!FHIT,42
15718,!GNAS,!CREBBP,39
15719,!GNAS,!AURKB ,42
15720,!GNAS,!BCL2,43
15721,!GNAS,!BCL2L2 ,42
15722,!GNAS,!KDM5A14,42
15723,!GNAS,!DNMT3A,40
15724,!GNAS,!ARID1A,40
15725,!GNAS,!BTK,42
15726,!GNAS,!CREBBP15,42
15727,!GNAS,!DDR2,39
15728,!GNAS,!FLCN,40
15729,!GNAS,!FLT316,42
15730,!GNAS,!GATA3,41
15731,!GNAS,!GNAS17,42
15732,!GNAS,!LRP1B,41
15733,!GNAS,!LRP1B18,41
15734,!GNAS,!MAP2K4,39
15735,!GNAS,!MLL3,35
15736,!GNAS,!NF1,41
15737,!GNAS,!NOD1,42
15738,!GNAS,!NOTCH2,42
15739,!GNAS,!PDGFRB,42
15740,!GNAS,!SETD2,41
15741,!GNAS,!TSC2,38
15742,!GNAS,!ASMTL,42
15743,!GNAS,!CDK12,41
15744,!GNAS,!CIITA,40
15745,!GNAS,!ETS1,42
15746,!GNAS,!HIST1H1D,41
15747,!GNAS,!IKZF2,42
15748,!GNAS,!IDH1,42
15749,!GNAS,!IRF4,42
15750,!GNAS,!MAP2K1,42
15751,!GNAS,!MSH6,42
15752,!GNAS,!SUFU,42
15753,!GNAS,!AR,40
15754,!GNAS,!PIK3CG,41
15755,!GNAS,!ARHGAP26,41
15756,!GNAS,!ATM,42
15757,!GNAS,!CD274,43
15758,!GNAS,!EXOSC6,42
15759,!GNAS,!MYO18A,40
15760,!GNAS,!PCLO,39
15761,!GNAS,!PRSS8,42
15762,!GNAS,!TNFRSF17,42
15763,!GNAS,!WDR90,37
15764,!GNAS,!GATA2,41
15765,!GNAS,!MAP3K6,42
15766,!GNAS,!SOX2,40
15767,!GNAS,!TLL2,40
15768,!GNAS,!CSF3R,43
15769,!GNAS,!CTCF,43
15770,!GNAS,!DNM2,43
15771,!GNAS,!ERBB4,41
15772,!GNAS,!HNF1A,40
15773,!GNAS,!HSP90AA1,43
15774,!GNAS,!NKX2-1,43
15775,!GNAS,!NUP93,42
15776,!GNAS,!CDKN2B,42
15777,!GNAS,!DOT1L,42
15778,!GNAS,!FANCC,41
15779,!GNAS,!FBXW7,42
15780,!GNAS,!MTOR,41
15781,!GNAS,!NTRK1,37
15782,!GNAS,!PRKDC,39
15783,!GNAS,!STAT5B,42
15784,!GNAS,!CARD11,41
15785,!GNAS,!EPHA3,42
15786,!GNAS,!FANCA,39
15787,!GNAS,!FANCG,42
15788,!GNAS,!GRIN2A,40
15789,!GNAS,!IL7R,42
15790,!GNAS,!ATR,41
15791,!GNAS,!FANCE,42
15792,!GNAS,!BCOR,42
15793,!GNAS,!BCOR-C22orf46 fusion and ZC3H7B-BCOR FUSION,43
15794,!GNAS,!DAXX,41
15795,!GNAS,!INPP5D,42
15796,!GNAS,!PTCH1,40
15797,!GNAS,!SDHA,42
15798,!GNAS,!TFC3,42
15799,!GNAS,!TNFRSF11A,42
15800,!GNAS,!BIRC3,42
15801,!GNAS,!BRIP1,41
15802,!GNAS,!CHEK2,42
15803,!GNAS,!CHEK219,42
15804,!GNAS,!MAP3K1,42
15805,!GNAS,!MKI67,40
15806,!GNAS,!MRE11A,42
15807,!GNAS,!RPTOR,42
15808,!GNAS,!MSH3,40
15809,!GNAS,!SDHC,41
15810,!GNAS,!SRC,42
15811,!GNAS,!MDM2,42
15812,!GNAS,!TOP1,41
15813,!GNAS,!JUN,42
15814,!GNAS,!MDM4,42
15815,!GNAS,!FRS2,42
15816,!GNAS,!FRS220,43
15817,!GNAS,!HDAC4,41
15818,!GNAS,!AKT1,43
15819,!GNAS,!JAK1,42
15820,!GNAS,!MAFB,42
15821,!GNAS,!NCSTN,42
15822,!GNAS,!TGFBR2,42
15823,!GNAS,!ETV6,42
15824,!GNAS,!ETV621,42
15825,!GNAS,!IDH2,42
15826,!GNAS,!MYCN,42
15827,!GNAS,!SMARCB1,43
15828,!GNAS,!STAG2,42
15829,!GNAS,!NOTCH1,40
15830,!GNAS,!RAD50,42
15831,!GNAS,!RELN,41
15832,!GNAS,!ARAF,43
15833,!GNAS,!EZH2,42
15834,!GNAS,!NCOR2,38
15835,!GNAS,!CSF1R,41
15836,!GNAS,!MYD88,43
15837,!GNAS,!P2RY8,43
15838,!GNAS,!TAF1,43
15839,!GNAS,!CDKN2C,40
15840,!GNAS,!CIC,41
15841,!GNAS,!FAF1,40
15842,!GNAS,!IKBKE,42
15843,!GNAS,!BCORL1,42
15844,!GNAS,!KLHL6,42
15845,!GNAS,!PDGFRA,41
15846,!GNAS,!STAT6,41
15847,!GNAS,!CD36,41
15848,!GNAS,!AXIN1,42
15849,!GNAS,!AXIN122,41
15850,!GNAS,!PC,41
15851,!GNAS,!MALT1,43
15852,!GNAS,!MALT123,42
15853,!GNAS,!ARID2,42
15854,!GNAS,!CDK8,42
15855,!GNAS,!CPS1,41
15856,!GNAS,!ERBB3,42
15857,!GNAS,!MPL,40
15858,!GNAS,!PCBP1,42
15859,!GNAS,!XBP1,41
15860,!GNAS,!MUTYH,43
15861,!GNAS,!HIST1H2BK,42
15862,!GNAS,!MAPK1,43
15863,!GNAS,!MAPK124,42
15864,!GNAS,!BRSK1,42
15865,!GNAS,!CRLF2,43
15866,!GNAS,!EP300,41
15867,!GNAS,!TYK2,43
15868,!GNAS,!ZNF703,43
15869,!GNAS,!ZNF70325,43
15870,!GNAS,!FGF10,42
15871,!GNAS,!FGF1026,43
15872,!GNAS,!CUX1,42
15873,!GNAS,!HIST1H1C,43
15874,!GNAS,!PDCD1LG2,43
15875,!GNAS,!ROS1,43
15876,!GNAS,!TSC1,41
15877,!GNAS,!MLH1,42
15878,!GNAS,!ZRSR2,42
15879,!GNAS,!CXCR4,42
15880,!GNAS,!EBF1,42
15881,!GNAS,!EPHA5,41
15882,!GNAS,!SOX10,42
15883,!GNAS,!SPEN,42
15884,!GNAS,!AKT2,42
15885,!GNAS,!AKT3,42
15886,!GNAS,!CD79A,42
15887,!GNAS,!GTSE1,42
15888,!GNAS,!IGF1R,42
15889,!GNAS,!MLL,43
15890,!GNAS,!SMARCA1,43
15891,!GNAS,!BCL6,42
15892,!GNAS,!CD22,43
15893,!GNAS,!HDAC7,42
15894,!GNAS,!JAK2,42
15895,!GNAS,!JAK3,43
15896,!GNAS,!TCF3,42
15897,!GNAS,!ABL1,43
15898,!GNAS,!FGFR1,43
15899,!GNAS,!FLT4,42
15900,!GNAS,!INPP4B,42
15901,!GNAS,!MET,42
15902,!GNAS,!MET27,42
15903,!GNAS,!FGF3,43
15904,!GNAS,!FOXO1,43
15905,!GNAS,!POT1,42
15906,!GNAS,!RAD21,42
15907,!GNAS,!SERP2,43
15908,!GNAS,!SF3B1,43
15909,!GNAS,!SMC1A,43
15910,!GNAS,!MAGED1,43
15911,!GNAS,!LRRK2,42
15912,!GNAS,!TSHR,42
15913,!GNAS,!EMSY,42
15914,!GNAS,!CTNNA1,42
15915,!GNAS,!EED,41
15916,!GNAS,!EPHB1,42
15917,!GNAS,!MIB1,42
15918,!GNAS,!TUSC3,42
15919,!GNAS,!MYC,42
15920,!GNAS,!BRAF,42
15921,!GNAS,!KMT2C,42
15922,!GNAS,!NSD1,42
15923,!GNAS,!SMO,41
15924,!GNAS,!STAT4,42
15925,!GNAS,!ALK,42
15926,!GNAS,!DTX1,43
15927,!GNAS,!BCL7A,42
15928,!GNAS,!ECT2L,41
15929,!GNAS,!FLT1,42
15930,!GNAS,!FOXO3,42
15931,!GNAS,!JAZF1,42
15932,!GNAS,!KDM6A,42
15933,!GNAS,!PBRM1,42
15934,!GNAS,!PBRM128,42
15935,!GNAS,!FANCF,43
15936,!GNAS,!SETBP1,43
15937,!GNAS,!CDKN1B,41
15938,!GNAS,!APC,40
15939,!GNAS,!PTPN2,42
15940,!GNAS,!RET,42
15941,!GNAS,!DUSP2,43
15942,!GNAS,!ESR1,43
15943,!GNAS,!KDM2B,43
15944,!GNAS,!PDCD1,43
15945,KDM5A,None,42
15946,!KDM5A,C17orf39 amp,4
15947,!KDM5A,ATRX,11
15948,!KDM5A,PTEN,5
15949,!KDM5A,NF1 ,3
15950,!KDM5A,CDKN2A,5
15951,!KDM5A,CREBBP,4
15952,!KDM5A,DNMT3A,3
15953,!KDM5A,ARID1A,3
15954,!KDM5A,DDR2,3
15955,!KDM5A,FLCN,3
15956,!KDM5A,MAP2K4,3
15957,!KDM5A,MLL3,8
15958,!KDM5A,TSC2,5
15959,!KDM5A,CIITA,3
15960,!KDM5A,HIST1H1D,3
15961,!KDM5A,AR,3
15962,!KDM5A,MYO18A,3
15963,!KDM5A,PCLO,4
15964,!KDM5A,WDR90,6
15965,!KDM5A,SOX2,3
15966,!KDM5A,TLL2,3
15967,!KDM5A,HNF1A,3
15968,!KDM5A,NTRK1,6
15969,!KDM5A,PRKDC,4
15970,!KDM5A,FANCA,3
15971,!KDM5A,MKI67,3
15972,!KDM5A,NOTCH1,3
15973,!KDM5A,RELN,3
15974,!KDM5A,NCOR2,5
15975,!KDM5A,CDKN2C,3
15976,!KDM5A,FAF1,3
15977,!KDM5A,CPS1,3
15978,!KDM5A,MPL,3
15979,!KDM5A,APC,3
15980,!KDM5A,!MED12,40
15981,!KDM5A,!PDCD11,42
15982,!KDM5A,!SMC3,42
15983,!KDM5A,!PTPRD,41
15984,!KDM5A,!ALK-STK32B ALK FUSION,41
15985,!KDM5A,!C17orf39 amp,38
15986,!KDM5A,!C17orf39,42
15987,!KDM5A,!ATRX,31
15988,!KDM5A,!ATRX11,41
15989,!KDM5A,!TNFAIP3,40
15990,!KDM5A,!CIITA DELETION,41
15991,!KDM5A,!PTEN,37
15992,!KDM5A,!CKS1B,41
15993,!KDM5A,!CAD,41
15994,!KDM5A,!FAS,41
15995,!KDM5A,!CRKL,42
15996,!KDM5A,!MCL1,41
15997,!KDM5A,!FGF14,42
15998,!KDM5A,!FGF1412,40
15999,!KDM5A,!TBL1XR1,41
16000,!KDM5A,!FAS13,40
16001,!KDM5A,!CCNE1 ,41
16002,!KDM5A,!RICTOR ,40
16003,!KDM5A,!MYST3 ,42
16004,!KDM5A,!IRS2 ,40
16005,!KDM5A,!MSH2,41
16006,!KDM5A,!PTPRO,41
16007,!KDM5A,!KDR ,40
16008,!KDM5A,!KIT ,41
16009,!KDM5A,!ERBB2 ,41
16010,!KDM5A,!NF1 ,39
16011,!KDM5A,!CDKN2A,37
16012,!KDM5A,!FHIT,41
16013,!KDM5A,!CREBBP,38
16014,!KDM5A,!AURKB ,41
16015,!KDM5A,!BCL2,42
16016,!KDM5A,!BCL2L2 ,41
16017,!KDM5A,!KDM5A14,41
16018,!KDM5A,!DNMT3A,39
16019,!KDM5A,!ARID1A,39
16020,!KDM5A,!BTK,41
16021,!KDM5A,!CREBBP15,41
16022,!KDM5A,!DDR2,39
16023,!KDM5A,!FLCN,39
16024,!KDM5A,!FLT316,41
16025,!KDM5A,!GATA3,40
16026,!KDM5A,!GNAS17,41
16027,!KDM5A,!LRP1B,40
16028,!KDM5A,!LRP1B18,40
16029,!KDM5A,!MAP2K4,39
16030,!KDM5A,!MLL3,34
16031,!KDM5A,!NF1,40
16032,!KDM5A,!NOD1,41
16033,!KDM5A,!NOTCH2,41
16034,!KDM5A,!PDGFRB,40
